wavelength [nm],intensity,std of intensity,Backgroundless I,eV,True Spectrum,,I/2,True Spec / 2,,2I,2 True Spec
503.839,11494.666666666666,91.5253456092294,10446.266666666666,2.4611036462044424,246.10467302299463,,5223.133333333333,123.05233651149732,,20892.533333333333,492.20934604598926
503.874,11550.0,87.08616422830896,10502.4,2.460932693490833,247.34945861916012,,5251.2,123.67472930958006,,21004.8,494.69891723832023
503.908,11481.333333333334,97.67064838299967,10432.133333333333,2.4607666478801686,245.6196561094246,,5216.066666666667,122.8098280547123,,20864.266666666666,491.2393122188492
503.943,11490.666666666666,76.70433857061512,10437.866666666667,2.4605957419787554,245.6775371124093,,5218.933333333333,122.83876855620466,,20875.733333333334,491.3550742248186
503.977,11563.333333333334,102.37621251486543,10514.533333333335,2.460429741833457,247.40663587894193,,5257.266666666667,123.70331793947096,,21029.06666666667,494.81327175788385
504.012,11460.0,79.1117353283738,10408.4,2.4602588827250145,244.83251217299176,,5204.2,122.41625608649588,,20816.8,489.6650243459835
504.046,11524.666666666666,72.46761728907302,10473.866666666667,2.4600929280264103,246.29741232213317,,5236.933333333333,123.14870616106658,,20947.733333333334,492.59482464426634
504.081,11566.0,119.141372606944,10514.0,2.459922115691724,247.16365655096928,,5257.0,123.58182827548464,,21028.0,494.32731310193856
504.116,11527.333333333334,106.53742169877316,10469.733333333334,2.4597513270755145,246.04589250961175,,5234.866666666667,123.02294625480587,,20939.466666666667,492.0917850192235
504.15,11576.666666666666,123.64824660660938,10517.066666666666,2.45958544084102,247.08302174869476,,5258.533333333333,123.54151087434738,,21034.13333333333,494.1660434973895
504.185,11535.333333333334,114.10326706784322,10486.533333333335,2.459414698969624,246.28850177792035,,5243.266666666667,123.14425088896017,,20973.06666666667,492.5770035558407
504.219,11566.666666666666,98.14728161741867,10515.866666666667,2.4592488581350564,246.90227995786384,,5257.933333333333,123.45113997893192,,21031.733333333334,493.8045599157277
504.254,11584.666666666666,23.6267268622258,10531.066666666666,2.459078162989287,247.18172992874008,,5265.533333333333,123.59086496437004,,21062.13333333333,494.36345985748017
504.288,11501.333333333334,114.56972646481366,10454.933333333334,2.458912367536011,245.32011722836054,,5227.466666666667,122.66005861418027,,20909.86666666667,490.6402344567211
504.323,11536.0,97.28309205612247,10483.6,2.45874171909669,245.9157652756721,,5241.8,122.95788263783605,,20967.2,491.8315305513442
504.357,11552.0,33.7441352929167,10502.8,2.458575969006081,246.29124349733846,,5251.4,123.14562174866923,,21005.6,492.5824869946769
504.392,11570.666666666666,150.04295681200398,10521.066666666666,2.4584053672540405,246.64240127787198,,5260.533333333333,123.32120063893599,,21042.13333333333,493.28480255574397
504.426,11600.666666666666,103.81179551904923,10548.666666666666,2.458239662507484,247.21427178584108,,5274.333333333333,123.60713589292054,,21097.333333333332,494.42854357168216
504.461,11525.333333333334,78.86415887813396,10476.933333333334,2.458069107423567,245.45636579617732,,5238.466666666667,122.72818289808866,,20953.86666666667,490.91273159235465
504.495,11539.333333333334,23.456816114345575,10489.333333333334,2.4579034480024577,245.67222825577878,,5244.666666666667,122.83611412788939,,20978.666666666668,491.34445651155755
504.53,11567.333333333334,28.767265347188555,10510.533333333335,2.4577329395675185,246.09179782167098,,5255.266666666667,123.04589891083549,,21021.06666666667,492.18359564334196
504.564,11606.0,41.98412398355677,10556.4,2.4575673254532626,247.0906648653163,,5278.2,123.54533243265816,,21112.8,494.1813297306326
504.599,11661.333333333334,51.90589775952461,10612.533333333335,2.4573968636481642,248.3269371530403,,5306.266666666667,124.16346857652015,,21225.06666666667,496.6538743060806
504.633,11530.666666666666,45.7626728046147,10482.266666666666,2.457231294822178,245.20433247950973,,5241.133333333333,122.60216623975487,,20964.533333333333,490.40866495901946
504.668,11628.666666666666,113.57621034158322,10578.666666666666,2.457060879627795,247.38205373463072,,5289.333333333333,123.69102686731536,,21157.333333333332,494.76410746926143
504.702,11541.333333333334,74.3744281023764,10491.333333333334,2.4568953560715037,245.26533487662647,,5245.666666666667,122.63266743831323,,20982.666666666668,490.53066975325294
504.737,11602.0,63.26663154196426,10550.8,2.4567249874687214,246.57852791774965,,5275.4,123.28926395887483,,21101.6,493.1570558354993
504.771,11683.333333333334,28.674417556808756,10635.733333333334,2.456559509163561,248.48809553636792,,5317.866666666667,124.24404776818396,,21271.466666666667,496.97619107273584
504.806,11700.0,93.22374518687107,10648.4,2.4563891871332753,248.7063890877752,,5324.2,124.3531945438876,,21296.8,497.4127781755504
504.84,11670.666666666666,72.00617257491811,10617.866666666667,2.4562237540606926,247.91807530419447,,5308.933333333333,123.95903765209724,,21235.733333333334,495.83615060838895
504.875,11700.666666666666,30.169889330626027,10649.866666666667,2.456053478583808,248.58767360478575,,5324.933333333333,124.29383680239287,,21299.733333333334,497.1753472095715
504.91,11618.666666666666,120.28115212100172,10566.266666666666,2.4558832267136714,246.55936958983608,,5283.133333333333,123.27968479491804,,21132.533333333333,493.11873917967216
504.944,11676.0,79.2632743877432,10622.4,2.4557178617826927,247.79413242393474,,5311.2,123.89706621196737,,21244.8,495.5882648478695
504.979,11638.0,124.22560122615627,10592.4,2.4555476564371985,247.01727233763586,,5296.2,123.50863616881793,,21184.8,494.0345446752717
505.013,11679.333333333334,49.378357832376544,10630.533333333335,2.455382336692323,247.83148648937993,,5315.266666666667,123.91574324468996,,21261.06666666667,495.66297297875985
505.048,11704.0,62.758797524065635,10656.4,2.455212177852402,248.35710088075396,,5328.2,124.17855044037698,,21312.8,496.7142017615079
505.082,11694.666666666666,112.01587189124386,10639.466666666665,2.455046903275112,247.88740490450576,,5319.733333333333,123.94370245225288,,21278.93333333333,495.7748098090115
505.117,11637.333333333334,14.079141387961917,10581.333333333334,2.4548767909217073,246.45617020078265,,5290.666666666667,123.22808510039133,,21162.666666666668,492.9123404015653
505.151,11662.666666666666,43.27688631231329,10615.466666666665,2.454711561493494,247.17638793466224,,5307.733333333333,123.58819396733112,,21230.93333333333,494.3527758693245
505.186,11697.333333333334,58.0650975677778,10643.333333333334,2.4545414956075584,247.7480865111857,,5321.666666666667,123.87404325559285,,21286.666666666668,495.4961730223714
505.22,11653.333333333334,24.567367696917707,10605.333333333334,2.4543763113099244,246.7888958552113,,5302.666666666667,123.39444792760565,,21210.666666666668,493.5777917104226
505.255,11720.0,84.4748483277715,10672.4,2.454206291872421,248.2722601427343,,5336.2,124.13613007136715,,21344.8,496.5445202854686
505.289,11740.0,113.92395124233826,10688.0,2.4540411526868784,248.5600062787779,,5344.0,124.28000313938895,,21376.0,497.1200125575558
505.324,11710.0,16.57307052620807,10656.8,2.45387117967878,247.75731783873132,,5328.4,123.87865891936566,,21313.6,495.51463567746265
505.358,11645.333333333334,18.78533707147383,10596.933333333334,2.4537060855868513,246.29105317172517,,5298.466666666667,123.14552658586258,,21193.86666666667,492.58210634345033
505.393,11683.333333333334,61.15190557583267,10633.333333333334,2.4535361589891433,247.06020011955073,,5316.666666666667,123.53010005977536,,21266.666666666668,494.12040023910146
505.427,11705.333333333334,117.07927039213884,10654.133333333333,2.45337110997236,247.46871430875564,,5327.066666666667,123.73435715437782,,21308.266666666666,494.9374286175113
505.462,11726.666666666666,79.01617274682162,10677.466666666665,2.453201229766036,247.93359803301885,,5338.733333333333,123.96679901650943,,21354.93333333333,495.8671960660377
505.496,11759.333333333334,54.020572213021055,10709.733333333334,2.453036225805941,248.60776290409578,,5354.866666666667,124.30388145204789,,21419.466666666667,497.21552580819156
505.531,11731.333333333334,60.58235900179377,10684.133333333333,2.4528663919720057,247.93644455181854,,5342.066666666667,123.96822227590927,,21368.266666666666,495.8728891036371
505.565,11721.333333333334,168.22471743342462,10670.133333333333,2.452701433050152,247.53683946776874,,5335.066666666667,123.76841973388437,,21340.266666666666,495.0736789355375
505.6,11714.666666666666,72.66972470629628,10663.066666666666,2.45253164556962,247.2960722282725,,5331.533333333333,123.64803611413625,,21326.13333333333,494.592144456545
505.634,11766.666666666666,11.469767022723502,10719.466666666665,2.4523667316675697,248.529103515116,,5359.733333333333,124.264551757558,,21438.93333333333,497.058207030232
505.669,11787.333333333334,52.39168721170267,10736.133333333333,2.452196990521468,248.83824385983982,,5368.066666666667,124.41912192991991,,21472.266666666666,497.67648771967964
505.703,11748.666666666666,71.67209281783872,10701.866666666667,2.4520321216207934,247.9692359204652,,5350.933333333333,123.9846179602326,,21403.733333333334,495.9384718409304
505.737,11713.333333333334,105.88463323615734,10660.533333333335,2.4518672748879355,246.93705506192998,,5330.266666666667,123.46852753096499,,21321.06666666667,493.87411012385996
505.772,11707.333333333334,92.84156157430547,10655.733333333334,2.4516976028724407,246.74929310444935,,5327.866666666667,123.37464655222468,,21311.466666666667,493.4985862088987
505.806,11794.0,143.86104406683555,10744.0,2.4515328011134705,248.7182727565621,,5372.0,124.35913637828105,,21488.0,497.4365455131242
505.841,11844.666666666666,99.14747713493381,10794.666666666666,2.4513631753851506,249.81368654091932,,5397.333333333333,124.90684327045966,,21589.333333333332,499.62737308183864
505.875,11852.666666666666,113.81075910865759,10806.266666666666,2.4511984185816655,250.0068153498627,,5403.133333333333,125.00340767493135,,21612.533333333333,500.0136306997254
505.91,11829.333333333334,109.86456308665785,10777.733333333334,2.451028839121583,249.26939381564264,,5388.866666666667,124.63469690782132,,21555.466666666667,498.5387876312853
505.944,11845.333333333334,51.181593913784624,10786.133333333333,2.45086412725519,249.3885665722298,,5393.066666666667,124.6942832861149,,21572.266666666666,498.7771331444596
505.979,11854.0,36.914315199752345,10801.6,2.450694594044417,249.66879108011918,,5400.8,124.83439554005959,,21603.2,499.33758216023836
506.013,11844.0,40.2326567189723,10794.8,2.450529927096735,249.43652897272435,,5397.4,124.71826448636217,,21589.6,498.8730579454487
506.048,11804.666666666666,19.68643074697787,10757.466666666665,2.4503604401163526,248.4968761253649,,5378.733333333333,124.24843806268245,,21514.93333333333,496.9937522507298
506.082,11870.0,103.70470898983646,10822.8,2.4501958180690084,249.93086907796325,,5411.4,124.96543453898163,,21645.6,499.8617381559265
506.117,11882.666666666666,143.59510978983775,10831.866666666667,2.4500263773001105,250.06280556418503,,5415.933333333333,125.03140278209251,,21663.733333333334,500.12561112837005
506.151,11838.666666666666,97.87520398729984,10789.866666666667,2.4498618001347423,249.0183030627531,,5394.933333333333,124.50915153137655,,21579.733333333334,498.0366061255062
506.186,11895.333333333334,8.055363982396381,10828.133333333333,2.449692405558431,249.82412257877724,,5414.066666666667,124.91206128938862,,21656.266666666666,499.64824515755447
506.22,11900.0,91.9565114605812,10844.0,2.4495278732566867,250.1149996713103,,5422.0,125.05749983565515,,21688.0,500.2299993426206
506.255,11934.666666666666,91.68545262047967,10887.066666666666,2.4493585248540755,251.0306512357805,,5443.533333333333,125.51532561789026,,21774.13333333333,502.061302471561
506.289,11950.666666666666,58.704533234003506,10901.866666666667,2.449194037397613,251.2963871403896,,5450.933333333333,125.6481935701948,,21803.733333333334,502.5927742807792
506.324,11937.333333333334,65.65228268858762,10888.933333333334,2.449024735149825,250.9206571792518,,5444.466666666667,125.4603285896259,,21777.86666666667,501.8413143585036
506.358,11840.0,70.37044834303673,10792.0,2.448860292520312,248.61228073497247,,5396.0,124.30614036748624,,21584.0,497.22456146994494
506.393,11928.666666666666,54.020572213021055,10873.066666666666,2.4486910364084813,250.40237730030162,,5436.533333333333,125.20118865015081,,21746.13333333333,500.80475460060325
506.427,11862.666666666666,42.96768811819205,10816.266666666666,2.448526638587595,249.01952581728156,,5408.133333333333,124.50976290864078,,21632.533333333333,498.0390516345631
506.462,11980.666666666666,101.22362482257896,10931.866666666667,2.4483574285928658,251.60319673933859,,5465.933333333333,125.80159836966929,,21863.733333333334,503.20639347867717
506.496,11926.666666666666,73.21809126772487,10876.266666666666,2.448193075562295,250.24842349343692,,5438.133333333333,125.12421174671846,,21752.533333333333,500.49684698687383
506.53,11962.666666666666,97.19167774157529,10910.266666666666,2.448028744595582,250.95541454407575,,5455.133333333333,125.47770727203788,,21820.533333333333,501.9108290881515
506.565,11944.0,72.5718035235908,10892.4,2.4478596034072626,250.46709803722226,,5446.2,125.23354901861113,,21784.8,500.9341960744445
506.599,11996.0,104.70275386381519,10950.0,2.447695317203548,251.71609089758198,,5475.0,125.85804544879099,,21900.0,503.43218179516396
506.634,11984.666666666666,8.219218670625303,10934.266666666666,2.4475262220853713,251.27684791208839,,5467.133333333333,125.63842395604419,,21868.533333333333,502.55369582417677
506.668,11984.0,97.6660978367963,10934.4,2.4473619806263667,251.204597519727,,5467.2,125.6022987598635,,21868.8,502.409195039454
506.703,12041.333333333334,96.90315898990198,10992.533333333335,2.4471929315595133,252.46223888599997,,5496.266666666667,126.23111944299998,,21985.06666666667,504.92447777199993
506.737,11902.0,108.11105401391663,10852.0,2.4470287348269415,249.1599819142823,,5426.0,124.57999095714115,,21704.0,498.3199638285646
506.772,12056.666666666666,123.85295941379664,11009.066666666666,2.446859731792601,252.68826632655822,,5504.533333333333,126.34413316327911,,22018.13333333333,505.37653265311644
506.806,11996.666666666666,35.264083081168515,10948.666666666666,2.4466955797681953,251.2266635579324,,5474.333333333333,125.6133317789662,,21897.333333333332,502.4533271158648
506.841,12038.0,96.92608867929556,10991.2,2.4465266227475677,252.1248963987544,,5495.6,126.0624481993772,,21982.4,504.2497927975088
506.875,12051.333333333334,47.59084879353266,11005.733333333334,2.44636251541307,252.3827022102092,,5502.866666666667,126.1913511051046,,22011.466666666667,504.7654044204184
506.91,12046.666666666666,45.791799362865056,11000.266666666666,2.4461936043873664,252.17962570378486,,5500.133333333333,126.08981285189243,,22000.533333333333,504.35925140756973
506.944,12132.0,127.87493890516625,11069.6,2.4460295417245295,253.69315149341793,,5534.8,126.84657574670896,,22139.2,507.38630298683586
506.978,12064.666666666666,61.845686097648624,11009.066666666666,2.4458655010671073,252.2303703490592,,5504.533333333333,126.1151851745296,,22018.13333333333,504.4607406981184
507.013,12091.333333333334,76.87796968067134,11042.933333333334,2.445696658665557,252.9283979521206,,5521.466666666667,126.4641989760603,,22085.86666666667,505.8567959042412
507.047,12028.666666666666,74.41027408153317,10979.066666666666,2.4455326626525746,251.39039512930384,,5489.533333333333,125.69519756465192,,21958.13333333333,502.7807902586077
507.082,12079.333333333334,85.35937102756921,11032.533333333335,2.445363866199155,252.5368915099213,,5516.266666666667,126.26844575496065,,22065.06666666667,505.0737830198426
507.116,12038.0,54.72354764328302,10990.4,2.44519991481239,251.49725646387645,,5495.2,125.74862823193823,,21980.8,502.9945129277529
507.151,12026.0,47.01772715334788,10978.0,2.445031164288348,251.13622377501204,,5489.0,125.56811188750602,,21956.0,502.2724475500241
507.185,12080.0,48.11098280711657,11031.6,2.4448672575095873,252.28699570856293,,5515.8,126.14349785428146,,22063.2,504.57399141712585
507.22,12120.666666666666,74.55348564770276,11067.466666666665,2.444698552896179,253.0294192844373,,5533.733333333333,126.51470964221865,,22134.93333333333,506.0588385688746
507.254,12058.0,116.63047057551755,11009.2,2.4445346907072194,251.62213233382928,,5504.6,125.81106616691464,,22018.4,503.24426466765857
507.289,12076.0,38.60915262818736,11026.8,2.4443660319857123,251.94692859399944,,5513.4,125.97346429699972,,22053.6,503.8938571879989
507.323,12046.0,59.41941321375251,10998.4,2.444202214368361,251.22301136226176,,5499.2,125.61150568113088,,21996.8,502.4460227245235
507.357,12139.333333333334,56.31656555184767,11092.133333333333,2.444038418707143,253.28842939888528,,5546.066666666667,126.64421469944264,,22184.266666666666,506.57685879777057
507.392,12192.0,96.59537601079394,11136.8,2.443869828456105,254.2302757517853,,5568.4,127.11513787589266,,22273.6,508.4605515035706
507.426,12212.0,107.19452722348593,11162.0,2.443706077339356,254.72952409559736,,5581.0,127.36476204779868,,22324.0,509.4590481911947
507.461,12119.333333333334,46.91363222869115,11072.933333333334,2.4435375329335653,252.61933424700882,,5536.466666666667,126.30966712350441,,22145.86666666667,505.23866849401765
507.495,12163.333333333334,45.908120801831515,11116.533333333335,2.443373826343117,253.53840194350187,,5558.266666666667,126.76920097175093,,22233.06666666667,507.07680388700373
507.53,12183.333333333334,59.202102064782196,11127.333333333334,2.4432053277638763,253.7068328291414,,5563.666666666667,126.8534164145707,,22254.666666666668,507.4136656582828
507.564,12115.333333333334,25.315783394730033,11064.533333333335,2.443041665681569,252.19977520792244,,5532.266666666667,126.09988760396122,,22129.06666666667,504.3995504158449
507.599,12131.333333333334,82.49983164965988,11074.933333333334,2.442873212910191,252.35938623250104,,5537.466666666667,126.17969311625052,,22149.86666666667,504.7187724650021
507.633,12250.666666666666,73.47259504211227,11196.666666666666,2.4427095953178775,255.05725058230806,,5598.333333333333,127.52862529115403,,22393.333333333332,510.1145011646161
507.667,12226.0,45.10727953076606,11183.6,2.4425459996414975,254.68370556444927,,5591.8,127.34185278222463,,22367.2,509.36741112889854
507.702,12202.0,55.06359959174482,11154.8,2.4423776152152246,253.9499638102014,,5577.4,126.9749819051007,,22309.6,507.8999276204028
507.736,12234.666666666666,67.73149603807342,11179.866666666667,2.4422140640017647,254.4448447769503,,5589.933333333333,127.22242238847515,,22359.733333333334,508.8896895539006
507.771,12191.333333333334,18.06162291219209,11138.933333333334,2.4420457253368153,253.43554508535112,,5569.466666666667,126.71777254267556,,22277.86666666667,506.87109017070225
507.805,12316.666666666666,93.89829012761035,11268.266666666666,2.4418822185681512,256.3018595019654,,5634.133333333333,128.1509297509827,,22536.533333333333,512.6037190039308
507.84,12241.333333333334,23.79542439676633,11194.933333333334,2.441713925645873,254.55585942139334,,5597.466666666667,127.27792971069667,,22389.86666666667,509.1117188427867
507.874,12296.0,89.00936280339651,11249.6,2.4415504633038903,255.72279447977945,,5624.8,127.86139723988973,,22499.2,511.4455889595589
507.908,12224.666666666666,43.4920171474669,11175.066666666666,2.441387022846657,253.95296357322397,,5587.533333333333,126.97648178661198,,22350.13333333333,507.90592714644794
507.943,12287.333333333334,52.822554105440815,11238.933333333334,2.441218798172236,255.32614465858552,,5619.466666666667,127.66307232929276,,22477.86666666667,510.65228931717104
507.977,12250.666666666666,40.47495796442811,11197.466666666665,2.441055402114663,254.30847124840196,,5598.733333333333,127.15423562420098,,22394.93333333333,508.6169424968039
508.012,12314.666666666666,73.49074015744357,11261.466666666665,2.4408872231364613,255.68372852949918,,5630.733333333333,127.84186426474959,,22522.93333333333,511.36745705899835
508.046,12292.0,155.59777204917384,11239.2,2.440723871460458,255.10234205012992,,5619.6,127.55117102506496,,22478.4,510.20468410025984
508.081,12286.0,106.3704219539749,11238.8,2.44055573815986,255.01523801287348,,5619.4,127.50761900643674,,22477.6,510.03047602574696
508.115,12430.0,60.94806532341011,11382.8,2.4403924308473477,258.205958526319,,5691.4,129.1029792631595,,22765.6,516.411917052638
508.149,12332.0,79.46487693734048,11286.0,2.440229145388459,255.93412341611364,,5643.0,127.96706170805682,,22572.0,511.86824683222727
508.184,12378.0,39.73243846867024,11327.2,2.4400610802386535,256.78990305659147,,5663.6,128.39495152829573,,22654.4,513.5798061131829
508.218,12373.333333333334,91.46705539275997,11323.333333333334,2.4398978391162847,256.62603526178606,,5661.666666666667,128.31301763089303,,22646.666666666668,513.2520705235721
508.253,12390.0,81.10898018509829,11344.4,2.43972981959772,257.0249222894071,,5672.2,128.51246114470354,,22688.8,514.0498445788141
508.287,12444.666666666666,89.14906368299981,11403.466666666665,2.4395666227938153,258.28649870332043,,5701.733333333333,129.14324935166022,,22806.93333333333,516.5729974066409
508.322,12362.0,16.57307052620807,11314.8,2.43939864888791,256.19994302724604,,5657.4,128.09997151362302,,22629.6,512.3998860544921
508.356,12364.666666666666,27.632509034750274,11313.866666666667,2.4392354963844234,256.1028198621137,,5656.933333333333,128.05140993105684,,22627.733333333334,512.2056397242274
508.39,12413.333333333334,111.26345112190057,11367.733333333334,2.4390723657034954,257.24584290650904,,5683.866666666667,128.62292145325452,,22735.466666666667,514.4916858130181
508.425,12402.0,83.4425950379461,11358.4,2.438904459851502,256.95618174692333,,5679.2,128.47809087346167,,22716.8,513.9123634938467
508.459,12476.0,8.640987597877148,11431.2,2.4387413734440733,258.52644438869896,,5715.6,129.26322219434948,,22862.4,517.0528887773979
508.494,12426.666666666666,32.99831645537222,11377.466666666665,2.438573513158464,257.23271488987757,,5688.733333333333,128.61635744493879,,22754.93333333333,514.4654297797551
508.528,12428.666666666666,73.61763073853677,11383.466666666665,2.4384104710065126,257.2921067010258,,5691.733333333333,128.6460533505129,,22766.93333333333,514.5842134020515
508.562,12464.666666666666,83.3679927923314,11415.866666666667,2.438247450654984,257.94797963826784,,5707.933333333333,128.97398981913392,,22831.733333333334,515.8959592765357
508.597,12438.666666666666,151.80103937574194,11391.066666666666,2.438079658354257,257.309132141825,,5695.533333333333,128.6545660709125,,22782.13333333333,514.61826428365
508.631,12448.0,97.28309205612247,11400.0,2.437916682231323,257.4346684216897,,5700.0,128.71733421084485,,22800.0,514.8693368433794
508.666,12477.333333333334,41.063636251825315,11425.333333333334,2.437748935450767,257.92811261099894,,5712.666666666667,128.96405630549947,,22850.666666666668,515.8562252219979
508.7,12481.333333333334,64.09021419495768,11431.333333333334,2.4375860035384314,257.98717609573134,,5715.666666666667,128.99358804786567,,22862.666666666668,515.9743521914627
508.735,12458.666666666666,103.74755686547783,11412.666666666666,2.437418302259526,257.4874336420491,,5706.333333333333,128.74371682102455,,22825.333333333332,514.9748672840982
508.769,12540.666666666666,31.16978594016256,11493.466666666665,2.437255414539801,259.23368309679097,,5746.733333333333,129.61684154839548,,22986.93333333333,518.4673661935819
508.803,12477.333333333334,89.56685895029602,11426.933333333334,2.4370925485895327,257.6567911707753,,5713.466666666667,128.82839558538765,,22853.86666666667,515.3135823415506
508.838,12543.333333333334,128.44021523218066,11490.933333333334,2.436924915198943,259.0209934787232,,5745.466666666667,129.5104967393616,,22981.86666666667,518.0419869574464
508.872,12554.0,10.198039027185569,11506.0,2.436762093414454,259.28392631916375,,5753.0,129.64196315958188,,23012.0,518.5678526383275
508.907,12418.0,113.32548992467082,11372.8,2.4365945054793903,256.2043164437073,,5686.4,128.10215822185364,,22745.6,512.4086328874146
508.941,12468.666666666666,58.01915392542554,11415.866666666667,2.4364317278427166,257.09850296191775,,5707.933333333333,128.54925148095887,,22831.733333333334,514.1970059238355
508.975,12508.666666666666,140.86715570194337,11460.666666666666,2.4362689719534356,258.0311795923084,,5730.333333333333,129.0155897961542,,22921.333333333332,516.0623591846168
509.01,12542.0,60.42074698865172,11496.0,2.4361014518378816,258.74797578927445,,5748.0,129.37398789463722,,22992.0,517.4959515785489
509.044,12533.333333333334,27.19477073916152,11485.733333333334,2.435938740069621,258.44053750323695,,5742.866666666667,129.22026875161848,,22971.466666666667,516.8810750064739
509.079,12504.0,63.686733312362634,11458.8,2.435771265363529,257.75612930690176,,5729.4,128.87806465345088,,22917.6,515.5122586138035
509.113,12536.666666666666,112.3605308321783,11493.066666666666,2.4356085976983497,258.45059902925095,,5746.533333333333,129.22529951462548,,22986.13333333333,516.9011980585019
509.147,12468.666666666666,44.31202495435698,11417.866666666667,2.4354459517585294,256.683744669309,,5708.933333333333,128.3418723346545,,22835.733333333334,513.367489338618
509.182,12506.666666666666,80.07218965131125,11456.266666666666,2.4352785448032335,257.46876644549627,,5728.133333333333,128.73438322274814,,22912.533333333333,514.9375328909925
509.216,12592.0,101.67923419590977,11541.2,2.435115942939735,259.301029848432,,5770.6,129.650514924216,,23082.4,518.602059696864
509.251,12554.0,37.416573867739416,11507.2,2.4349485813479013,258.45862573822495,,5753.6,129.22931286911248,,23014.4,516.9172514764499
509.285,12634.0,113.18421562508911,11584.4,2.43478602354281,260.1158431883881,,5792.2,130.05792159419406,,23168.8,520.2316863767762
509.319,12621.333333333334,125.05287770468227,11579.333333333334,2.434623487441073,259.9254076506142,,5789.666666666667,129.9627038253071,,23158.666666666668,519.8508153012284
509.354,12602.0,86.57944328765345,11551.2,2.4344561935314144,259.2151970354536,,5775.6,129.6075985177268,,23102.4,518.4303940709073
509.388,12645.333333333334,101.53926443609005,11600.133333333333,2.4342937014613617,260.2365596386567,,5800.066666666667,130.11827981932834,,23200.266666666666,520.4731192773133
509.422,12650.666666666666,60.53832578531462,11604.266666666666,2.4341312310815,260.2525699025242,,5802.133333333333,130.1262849512621,,23208.533333333333,520.5051398050484
509.457,12597.333333333334,73.25450308494503,11553.333333333334,2.4339640048129674,259.03168566620116,,5776.666666666667,129.51584283310058,,23106.666666666668,518.0633713324023
509.491,12623.333333333334,201.55616807453174,11575.733333333334,2.4338015784380884,259.45745537885495,,5787.866666666667,129.72872768942747,,23151.466666666667,518.9149107577099
509.526,12690.666666666666,58.20271089524572,11639.466666666665,2.4336343974595995,260.80687740551303,,5819.733333333333,130.40343870275652,,23278.93333333333,521.6137548110261
509.56,12702.666666666666,153.38260078060426,11655.466666666665,2.4334720150718265,261.0884934595213,,5827.733333333333,130.54424672976066,,23310.93333333333,522.1769869190426
509.594,12757.333333333334,57.51135153650586,11706.933333333334,2.4333096543522883,262.16417498110127,,5853.466666666667,131.08208749055063,,23413.86666666667,524.3283499622025
509.593,12962.0,126.94355701124286,11915.6,2.433314429358331,266.83935089913155,,5957.8,133.41967544956577,,23831.2,533.6787017982631
509.628,12933.333333333334,21.684607956387456,11881.333333333334,2.433147315296648,265.9913662256991,,5940.666666666667,132.99568311284955,,23762.666666666668,531.9827324513982
509.663,12945.333333333334,63.71464161050861,11899.733333333334,2.432980224187355,266.32259722801496,,5949.866666666667,133.16129861400748,,23799.466666666667,532.6451944560299
509.697,12970.666666666666,14.079141387961917,11919.866666666667,2.4328179290833574,266.69470946181184,,5959.933333333333,133.34735473090592,,23839.733333333334,533.3894189236237
509.732,12942.666666666666,133.78922062541346,11891.866666666667,2.4326508832092157,265.98767809680714,,5945.933333333333,132.99383904840357,,23783.733333333334,531.9753561936143
509.767,12912.666666666666,87.41217814978008,11861.866666666667,2.432483860273419,265.2363468638526,,5930.933333333333,132.6181734319263,,23723.733333333334,530.4726937277052
509.802,12940.0,41.40853374205209,11894.4,2.4323168602712424,265.8833119034692,,5947.2,132.9416559517346,,23788.8,531.7666238069384
509.837,12907.333333333334,81.98102761547264,11863.333333333334,2.432149883197963,265.1086161250299,,5931.666666666667,132.55430806251496,,23726.666666666668,530.2172322500599
509.872,12955.333333333334,91.77266598624136,11907.733333333334,2.4319829290488593,266.0203172131495,,5953.866666666667,133.01015860657475,,23815.466666666667,532.040634426299
509.907,12872.666666666666,83.65537772446086,11821.066666666666,2.43181599781921,264.00429894846127,,5910.533333333333,132.00214947423063,,23642.13333333333,528.0085978969225
509.942,12943.333333333334,152.4408810727038,11898.933333333334,2.4316490895042966,265.662966155121,,5949.466666666667,132.8314830775605,,23797.86666666667,531.325932310242
509.977,12942.666666666666,33.95421754199158,11898.266666666666,2.431482204099401,265.5677696562805,,5949.133333333333,132.78388482814026,,23796.533333333333,531.135539312561
510.011,12885.333333333334,70.98043548909955,11834.533333333335,2.4313201087819674,264.0676899308278,,5917.266666666667,132.0338449654139,,23669.06666666667,528.1353798616556
510.046,12982.666666666666,7.71722460186015,11936.266666666666,2.431153268528721,266.25721156332895,,5968.133333333333,133.12860578166448,,23872.533333333333,532.5144231266579
510.081,12946.666666666666,70.22503510540636,11903.066666666666,2.4309864511714805,265.4364122407007,,5951.533333333333,132.71820612035035,,23806.13333333333,530.8728244814014
510.116,12936.666666666666,53.57445494097184,11883.466666666665,2.4308196567055336,264.9192879189131,,5941.733333333333,132.45964395945654,,23766.93333333333,529.8385758378262
510.151,12985.333333333334,30.214051182999093,11919.733333333334,2.4306528851261686,265.64753391801094,,5959.866666666667,132.82376695900547,,23839.466666666667,531.2950678360219
510.186,12955.333333333334,136.48280314953806,11910.933333333334,2.430486136428675,265.3712642415215,,5955.466666666667,132.68563212076074,,23821.86666666667,530.742528483043
